restaurant,Queen Mother Cafe,Queen Street West,
restaurant,ME-VA-ME Kitchen Express,Queen Street West,
cafe,Agenda Cafe,College Street,
cafe,Aroma Espresso Bar,College Street,
bar,Bella Vista,College Street,
bar,Bangarang,College Street,
bar,Bar Raval,College Street,
bar,Birreria Volo,College Street,
nightclub,Blnd Tger,College Street,
restaurant,Burro Burrito,Richmond Street West,
bar,B-Side Lounge,College Street,
restaurant,Café Diplomatico,College Street,
bar,Archive,Dundas Street West,
restaurant,Fonda Balam,Dundas Street West,
restaurant,Adega,Elm Street,
restaurant,Bangkok Gardens,Elm Street,
fast_food,Fresh Start Bakery & Cafe,Bay Street,
pub,Firkin on Yonge,Yonge Street,
cafe,Foodwares @ The Bay,Yonge Street,
community_centre,Camoes Radio,College Street,
dentist,Clinton Dental,College Street,
clinic,College St. Medical Offices,College Street,
pharmacy,College Medical Pharmacy,College Street,
clinic,College Street Medical Laboratories,College Street,
bar,Diêm Xua Karaoke,Dundas Street West,
fast_food,Dovercourt Village Pizza,Dundas Street West,
doctors,Dr. Antonio Choi,Dundas Street West,
dentist,Bathurst Dundas Dental Centre | Dr. Howard Lim,Dundas Street West,
cafe,Dolce Gelato,College Street,
pharmacy,Dr. Daniel Wong M.D.Dundas Euclid Pharmacy,Dundas Street West,
cafe,Empire Espresso,College Street,
restaurant,Duff's Famous Wings,College Street,
veterinary,Dundas Euclid Animal Hospital,Dundas Street West,
fast_food,Ginger,Yonge Street,
bar,Dundas Video,Dundas Street West,
restaurant,Ghazale On College,College Street,
restaurant,Hapa Izakaya,College Street,
pub,The Hogtown Pub and Oysters,College Street,
restaurant,Hot Mess,College Street,
dentist,Little Italy Dentalistry,College Street,
restaurant,Rush,College Street,
clinic,Immigrant Women's Health Centre,College Street,
restaurant,La Carnita,College Street,
restaurant,Ho Jan Chinese Restaurant,Carlton Street,
dentist,Braces,College Street,
restaurant,La Forchetta,College Street,
restaurant,Come See Me,College Street,
dentist,Little Italy Dental Practice,College Street,
bank,IC Savings,College Street,
ice_cream,Menchie's,College Street,
bank,Meridian Credit Union,College Street,
bar,Boombox Toronto,College Street,
bar,Mrs Robinson,College Street,
pub,The Commoner,College Street,
fast_food,PG Cluck's,College Street,
fortune_teller,Toronto Psychic & Clairvoyant Grace,College Street,
pub,Pour Boy,College Street,
restaurant,Rudy,College Street,
restaurant,odd burger,College Street,
cafe,Sicilian Sidewalk Café,College Street,
bar,Sotto Voce Wine & Pasta Bar,College Street,
bar,The Orbit Room,College Street,
restaurant,La Perla,College Street,
restaurant,Tasty Hut,Yonge Street,
restaurant,Yu Szechuan Cuisine,Yonge Street,
restaurant,Mabu Station,Yonge Street,
restaurant,Buk Chang Dong Soon Tofu,Yonge Street,
restaurant,Angus Pho House,Yonge Street,
pharmacy,St.Michael's Drug Mart,College Street,
restaurant,Nile River,College Street,
bar,The Walton,College Street,
restaurant,The Captains Boil,College Street,
restaurant,The Fish Store & Yunes Sandwiches,College Street,
restaurant,Jack and Lil's,Dundas Street West,
dentist,Dundas Bathurst Denture Clinic,Dundas Street West,
bar,Montauk Bar,Dundas Street West,
cafe,Northern Belle,Dundas Street West,
restaurant,Old School,Dundas Street West,
restaurant,Oxtail Pho - Banh Mi & Vegetarian,Dundas Street West,
restaurant,Patois,Dundas Street West,
cafe,presotea,Dundas Street West,
fast_food,Real Empanada,Dundas Street West,
restaurant,Utopia,College Street,
fast_food,Village Juicery,College Street,
pub,All Bar One,College Street,
restaurant,Weldon Park,College Street,
restaurant,Vivoli,College Street,
restaurant,Mr Burrito / Baba Geddo,University Avenue,
restaurant,Dandylion,Queen Street West,
restaurant,The Gabardine,Bay Street,
restaurant,Jin's Mi-Fen,Yonge Street,
doctors,Church Wellesley Rehabilitation,Church Street,
community_centre,The Village Centre,Wellesley Street East,
doctors,Church Street Chiropractic-Acupuncture Clinic,Church Street,
restaurant,Kintaro Izakaya,Church Street,
nightclub,Erotico Lounge Dance & Night Club,Church Street,
doctors,Church Wellesley Health Centre,Church Street,
restaurant,Indian Roti House,Church Street,
restaurant,Kawa Sushi,Church Street,
pharmacy,MedsEXPERT Pharmacy,Church Street,
ice_cream,iHalo Krunch,Queen Street West,
restaurant,North of Brooklyn Pizzeria,Church Street,
pharmacy,Ottway Herbs & Vitamins,Church Street,
bar,Pegasus Bar,Church Street,
bank,TD Canada Trust,Wellesley Street East,
social_facility,Sagrario Pilates Studio,Wellesley Street East,
dentist,Wellesley Dental Centre,Wellesley Street East,
restaurant,Sambucas On Church,Church Street,
restaurant,Amor Fusion Doner & Kebab,Church Street,
pub,The Dog's Bollocks,Queen Street West,
clinic,Quanfu Zhou Chinese Medicine & Acupuncture Clinic,Bathurst Street,
pharmacy,The Village Pharmacy,Church Street,
ice_cream,Arctic Bites,Baldwin Street,
restaurant,Valens,Baldwin Street,
restaurant,Veloute Bistro,Queen Street East,
restaurant,Beer Batter Fish N' Chips,Carlton Street,
community_centre,Buds and Blossoms,Parliament Street,
dentist,Cabbagetown Dental Centre,Parliament Street,
pharmacy,Pharmasave,Parliament Street,
veterinary,Cabbagetown Pet Clinic,Gerrard Street East,
doctors,Cabbagetown Women's Clinic,Gerrard Street East,
restaurant,JaBistro,Richmond Street West,
restaurant,Gonzo Izakaya,College Street,
restaurant,Agora,Queen Street West,
recycling,Absolute Data Destruction,Leading Road,
restaurant,Lavetto,Spadina Avenue,
dentist,Denture Clinic,Gerrard Street East,
doctors,Dr. Kashif A. Zaki,Sherbourne Street,
dentist,Dr P Shillingford & Associates,Parliament Street,
dentist,Goren Steve Dr,Parliament Street,
restaurant,Buddha's Vegan Restaurant,Dundas Street West,
restaurant,Golden Rice Noodle,Yonge Street,
fast_food,Popeyes,Finch Avenue West,
fast_food,Allwyn's Bakery,The Queensway,
cafe,Rustic Cosmo Cafe,Queen Street West,
restaurant,Hanoi Restaurant,Queen Street West,
restaurant,Bacchus Roti Shop,Queen Street West,
restaurant,Skadarlija Restaurant,Queen Street West,
bar,Kolors,Queen Street West,
cafe,Maverick's Donut Company,Queen Street West,
restaurant,Dave's Hot Chicken,Queen Street West,
restaurant,The Bell and Beacon,Queen Street West,
fast_food,Gus Tacos,Queen Street West,
bar,Tonight,Queen Street West,
fast_food,Ali Baba's,King Street West,
restaurant,Sidecar Restaurant,College Street,
social_facility,Egale Youth OUTreach,Shuter Street,
restaurant,Fancy Franks Gourmet Hot Dogs,Parliament Street,
restaurant,Freshed Right Salad and Juice Bar,Gerrard Street East,
clinic,Gestalt Institute Of Toronto,Parliament Street,
ice_cream,Grinning Face Gelato,Parliament Street,
animal_boarding,Happy At Home Petsitters Toronto,Parliament Street,
restaurant,House on Parliament,Parliament Street,
restaurant,International Food Focus Ltd,Carlton Street,
cafe,It's Jenny Espresso Boutique and Catering,Gerrard Street East,
restaurant,Kabab And Tikah House,Carlton Street,
restaurant,Kibo Sushi House,Parliament Street,
restaurant,Kingyo,Winchester Street,
clinic,The Living Institute,Carlton Street,
bank,Meridian Credit Union,Parliament Street,
restaurant,New Town Restaurant,Parliament Street,
veterinary,Toronto Central Animal Clinic,Parliament Street,
restaurant,Parliament Shawarma & Falafel,Parliament Street,
fast_food,Mr. Sub,College Street,
doctors,1clinic,Yonge Street,
fast_food,Subway,Kipling Avenue,
school,Irshad Institute,Kipling Avenue,
place_of_worship,Passionist Missionaries,Kipling Avenue,
restaurant,Gustoso Panini,Kipling Avenue,
restaurant,Willy's Jerk,Kipling Avenue,
restaurant,Joe Bird,Queens Quay West,
restaurant,The Slip,Queens Quay West,
pub,Radical Road Brewing Co.,Queen Street East,
restaurant,La Banane,Ossington Avenue,
restaurant,Soufi's,Queen Street West,
fast_food,The Bagel House,Avenue Road,
restaurant,The Ellery Bistro,Danforth Avenue,
post_office,Canada Post,Danforth Avenue,
restaurant,The Keg,King Street West,
restaurant,Copacabana,Adelaide Street West,
restaurant,Hawthorne Food & Drink,Richmond Street East,
dentist,Kipling Dental Centre,Kipling Avenue,
restaurant,Freshii,King Street East,
fast_food,Pizza Nova,Bloor Street West,
pharmacy,John Garland Pharmacy & Walkin Clinic,Martin Grove Road,
fast_food,Pizza Pizza,Martin Grove Road,
fast_food,Pizza Nova,Martin Grove Road,
dentist,West Humber Dentistry,Martin Grove Road,
money_transfer,Western Union,Martin Grove Road,
place_of_worship,Jannatul Ferdous Mosque,Martin Grove Road,
restaurant,Blue Sky Restaurant and Bar,Martin Grove Road,
childcare,First Stage Child Care,Martin Grove Road,
restaurant,Osmow's,Finch Avenue West,
fast_food,Popeyes,Albion Road,
restaurant,Tabule,Queen Street East,
restaurant,Barrio Cerveceria,Queen Street East,
restaurant,Sashimi Island,College Street,
fast_food,Pizza Pizza,College Street,
theatre,The Royal,College Street,
restaurant,Pizzeria Libretto,King Street West,
cafe,CoCo Fresh Tea & Juice,Queen Street West,
restaurant,Cheers Chicken & Beers,Finch Avenue West,
cafe,Rosey J Cafe,Finch Avenue West,
cafe,CoCo Fresh Tea & Juice,Finch Avenue West,
restaurant,Huh Ga Ne,Finch Avenue West,
fast_food,Subway,Finch Avenue West,
cafe,Gong Cha,Town Centre Court,
cafe,Feng Cha Tea Shop,Midland Avenue,
restaurant,Beijing Restaurant,Midland Avenue,
cafe,Happy Lemon,Midland Avenue,
restaurant,a! Xiang Noodle,Midland Avenue,
restaurant,DM Chicken,Midland Avenue,
cafe,Boba Boy,Midland Avenue,
restaurant,Harbin BBQ,Midland Avenue,
restaurant,Mr Six Fried Chicken,Midland Avenue,
restaurant,Shananxi Legend,Midland Avenue,
restaurant,Boom Breakfast & Co,Eglinton Avenue West,
bar,Comedy Bar,Bloor Street West,
restaurant,Gatherings Resto Bar,St. Clair Avenue West,
pub,Gabby's,Bloor Street West,
cafe,The Maker Bean Café,Bloor Street West,
fast_food,Bahn Mi Boys,The Pond Road,
fast_food,Basil Box,The Pond Road,
dentist,North Shores Dental,Kingston Road,
restaurant,XiangLongZhuaZhua,Northtown Way,
restaurant,Lucky Tea,Northtown Way,
dentist,dentalhouse,Joe Shuster Way,
restaurant,Alexandria Cafe,Lawrence Avenue East,
dentist,St. George Dental,College Street,
restaurant,Pam's Roti,Bloor Street West,
restaurant,Caffino,King Street West,
doctors,King West Village Chiropratic Clinic,King Street West,
social_facility,Parkdale Project Read,King Street West,
fast_food,A&W,Church Street,
cafe,Royaltea,Yonge Street,
restaurant,Grill Gate,Sheppard Avenue West,
restaurant,Sabor Brazil,St. Clair Avenue West,
restaurant,King's Delight,St. Clair Avenue West,
pharmacy,Green Medical Pharmacy,St. Clair Avenue West,
restaurant,Freshii,Hanna Avenue,
restaurant,Kibo Sushi,East Liberty Street,
dentist,Portrait Dental,East Liberty Street,
veterinary,Liberty Village Animal Hospital,East Liberty Street,
fast_food,Maurya East Indian Roti,East Liberty Street,
restaurant,Fire Wing’s Bar & Grill,Dundas Street West,
fast_food,Lenny's Pizza & Pasta,Dundas Street West,
restaurant,Trattoria Leonardo,Dundas Street West,
veterinary,Eatonville Animal Hospital,Dundas Street West,
pub,St.James's Gate,Dundas Street West,
dentist,Village Dental,Dundas Street West,
restaurant,Kibo Sushi,Dundas Street West,
restaurant,Pizzeria Via Napoli,Dundas Street West,
restaurant,Qinthai Cuisine,Weston Road,
restaurant,Crystal Palace,Yonge Street,
cafe,Lido Caffe,St. Clair Avenue West,
restaurant,Good Son,Queen Street West,
cafe,Fix,Gladstone Avenue,
restaurant,Lao Thai,Gladstone Avenue,
social_facility,Queen Street Treatment Clinic,Queen Street West,
restaurant,Convenience,Queen Street West,
bar,Brooklynn,Queen Street West,
restaurant,Nunu,Queen Street West,
cafe,Buna,Queen Street West,
juice_bar,Bolt Fresh Bar,Queen Street West,
restaurant,Nuit Social,Queen Street West,
restaurant,IKUNE by Après Wine Bar,Queen Street West,
dentist,Mint Dentistry,Queen Street West,
cafe,Major Treat Coffee,Queen Street West,
restaurant,Giulietta,College Street,
restaurant,Aloette,Spadina Avenue,
restaurant,Alo,Spadina Avenue,
restaurant,The Originals,Springhurst Avenue,
pharmacy,Parkdale Pharmacy,King Street West,
place_of_worship,Parkdale United Church,Dunn Avenue,
fast_food,Domino's,King Street West,
fast_food,Batibot,Queen Street West,
bar,Pharmacy Bar,King Street West,
cafe,The Abbott,Spencer Avenue,
cafe,Galaxy,King Street West,
restaurant,Kotta,King Street West,
fast_food,Popeyes,King Street West,
dentist,Dr. Thuy Nguyen,King Street West,
restaurant,Tasty,King Street West,
doctors,Pediatrics & Family Clinic,King Street West,
fast_food,Habibi,King Street West,
bar,Rebecca's Lounge,King Street West,
restaurant,Toronto Shawarma,King Street West,
restaurant,Phở Asia 21,King Street West,
fast_food,Thai Jalearn,Dundas Street West,
community_centre,L’Amoreaux Community Recreation Centre,McNicoll Avenue,
bar,Wallen,Queen Street West,
restaurant,Entice,Queen Street West,
bar,Church,Queen Street West,
bar,Mother,Queen Street West,
cafe,Mercat del Carmen,Queen Street West,
restaurant,Carmen,Queen Street West,
restaurant,Jules Bistro,Queen Street West,
restaurant,AMA,Queen Street West,
bar,Sweaty Betty's,Ossington Avenue,
restaurant,Montgomery's,Queen Street West,
cafe,Antikka,Queen Street West,
library,Toronto Public Library - McGregor Park,Lawrence Avenue East,
library,Canadian Lesbian and Gay Archives,Isabella Street,
restaurant,The Alpine,Dundas Street West,
restaurant,EVOO,Avenue Road,
restaurant,Hey Sugar | 嘿糖,Yonge Street,
restaurant,春 Chun Yang Taiwan Black Tea,Yonge Street,
restaurant,Te,Ossington Avenue,
restaurant,Tanto,Ossington Avenue,
restaurant,Mamakas,Ossington Avenue,
restaurant,Oddseoul,Ossington Avenue,
restaurant,La Cubana,Ossington Avenue,
restaurant,Soos,Ossington Avenue,
theatre,Lower Ossington Theatre,Ossington Avenue,
restaurant,Indian Grill,Ossington Avenue,
bar,Baby Huey,Ossington Avenue,
bar,Reposado,Ossington Avenue,
restaurant,Côte de Bœuf,Ossington Avenue,
pharmacy,United Drug Mart,Ossington Avenue,
restaurant,Bazara,Ossington Avenue,
restaurant,Superpoint,Ossington Avenue,
fast_food,Burgers n' Fries Forever,Ossington Avenue,
fast_food,Roywoods,Ossington Avenue,
bar,Man of Kent,Ossington Avenue,
restaurant,BQM Burger,Ossington Avenue,
bar,La Porte,Ossington Avenue,
bar,The Painted Lady,Ossington Avenue,
fast_food,The Grow Op,Ossington Avenue,
bar,Communist's Daughter,Dundas Street West,
fast_food,Schmaltz Appetizing,Ossington Avenue,
restaurant,Paris Paris,Dundas Street West,
bar,Camp 4,Dundas Street West,
fast_food,North of Brooklyn Pizzeria,Dundas Street West,
bar,The Red Light,Dundas Street West,
driving_school,Guide Driving School,Dundas Street West,
fast_food,Veghed Fresh Bar,Dundas Street West,
restaurant,Brasileirissimo Steak House,Dundas Street West,
restaurant,Churrasqueira do Sardinha,Dundas Street West,
dentist,Dundas Ossington Dentistry,Dundas Street West,
bar,Churchill,Dundas Street West,
restaurant,Soso Food Club,Dundas Street West,
pharmacy,Well.ca Pharmacy,Dundas Street West,
restaurant,Ossington Stop,Dundas Street West,
bank,IC Savings,Dundas Street West,
bar,Delta Sports Bar,Ossington Avenue,
nightclub,The Dakota Tavern,Ossington Avenue,
social_facility,West Neighbourhood House,Ossington Avenue,
animal_boarding,Unleashed in the City,Ossington Avenue,
restaurant,Bar Sybanne,Ossington Avenue,
fast_food,Alex Rei dos Leitões,Ossington Avenue,
restaurant,Moliceiro,Ossington Avenue,
restaurant,Foxley,Ossington Avenue,
post_office,Canada Post Toronto Station C,Ossington Avenue,
cafe,Pilot Coffee Roasters,Ossington Avenue,
restaurant,Böhmer,Ossington Avenue,
bar,The Ossington,Ossington Avenue,
restaurant,Pastiche,Ossington Avenue,
pub,Whelan's Gate,Bloor Street West,
car_rental,Globe Car & Truck Rentals,Eireann Quay,
car_rental,Globe Car & Truck Rentals,Queens Quay West,
cafe,The Poet,King Street East,
bar,Club 120,Church Street,
restaurant,120 Diner,Church Street,
bar,Lighthouse Shisha Lounge,Church Street,
bar,McVeigh's,Church Street,
restaurant,Alobar,Cumberland Street,
clinic,MCI - The Doctor's Office,Dundas Street West,
veterinary,Bloor-Kipling Animal Clinic,Bloor Street West,
clinic,LS Clinic,Bloor Street West,
pharmacy,PharmaChoice,The West Mall,
restaurant,West Mall Bloor Fish & Chips,The West Mall,
pharmacy,Markland Woods Pharmacy,Bloor Street West,
fast_food,Matty’s Patty’s,Queen Street West,
cafe,The Library Coffee,Queen Street West,
fast_food,Hooky's Fish n Chips,Queen Street West,
driving_school,Easy Driving School,Dundas Street West,
dentist,Dr. Michael Davis,Dundas Street West,
bar,Bunda Lounge,Dundas Street West,
pub,Opera Bob's Public House,Dundas Street West,
restaurant,First Choice Restaurant,Dundas Street West,
pub,The Bull Pub & Grill,Bloor Street West,
clinic,Medical Assesment Centre,Bloor Street West,
restaurant,Toast on Bloor,Bloor Street West,
restaurant,Bonimi,Bloor Street West,
restaurant,Roti Palace of India,Bloor Street West,
dentist,Dr. M.T. Cosentino,Bloor Street West,
social_facility,Polycultural Immigrant & Community Services,Bloor Street West,
dentist,Orthodontics Studio @ Royal York,Bloor Street West,
dentist,Kingsway Health Sciences,Bloor Street West,
pharmacy,Cosmo Pharmacy,Bloor Street West,
dentist,Kingsway Orthodontics,Bloor Street West,
music_school,Orrett Music Academy,Bloor Street West,
childcare,Treasured Moments Kids,Bloor Street West,
fast_food,Sushi 2 Go,Bloor Street West,
restaurant,Casa Barcelona,Bloor Street West,
bank,Parama Credit Union,Bloor Street West,
dentist,Kingsway Family Dentistry,Bloor Street West,
doctors,Dr. Phillip C. Ho,Bloor Street West,
doctors,Complete Balance Health Centre,Bloor Street West,
cafe,Jules Cafe,Bloor Street West,
doctors,Dr. B. Grygowski,Bloor Street West,
clinic,Etobicoke Naturopathic Clinic,Bloor Street West,
pharmacy,Meds,Bloor Street West,
pub,The Old Sod,Bloor Street West,
dentist,Thomas Vesz, Endodontist,Bloor Street West,
veterinary,Prince Edward Animal Clinic,Bloor Street West,
dentist,Orthodontics on Bloor,Bloor Street West,
bank,CIBC,Royal York Road,
restaurant,Joyous Thai Phaze 2,Royal York Road,
kindergarten,Amazon Indoor Playground,Royal York Road,
pharmacy,Drugtown Pharmacy,Royal York Road,
dentist,JM Dental,Royal York Road,
dentist,Jagan Dental Centre,Royal York Road,
music_school,"A Sharp" School of Music,Royal York Road,
dentist,Joanne M. Sellitto, RDH,Royal York Road,
veterinary,Westway Animal Clinic,Royal York Road,
fast_food,Mayflower Chinese Food,Royal York Road,
fast_food,2 Bros Cuisine,Royal York Road,
fast_food,Lan Sushi,Royal York Road,
fast_food,Pizza Nova,Royal York Road,
pharmacy,Trillium Drug Mart,Royal York Road,
